,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
90,Green synthesis using Pichia pastoris,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,2.92,3.0
91,green_synthesis using extract of Acinetobacter baumannii,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,91.68,0.92,166.52,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.46,-0.46,1.26,1.72
92,Chemical synthesis using PVA coating,lab,MIC,water,none,polymer,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,89.33,0.89,155.66,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.13,-0.13,1.35,1.48
93,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.33,1.15,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
94,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.13
95,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,67.81,67.13,68.32,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.06,1.06,1.42,0.35
96,Chemical synthesis sodium citrate and sodium borohydride,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,84.31,48.09,111.99,38.47,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.14,0.14,3.51,3.36
97,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.28,1.42,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
98,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
99,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 10 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,mixed,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,12.35,0.12,24.17,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.86,1.86,6.04,4.17
100,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.28,1.19,39.45,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
101,Physical synthesis using gamma irradiation,lab,MIC,water,none,none,spherical,,107.868,1.78376517,strong,physical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,103.53,100.49,105.86,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.21,-0.21,2.2,2.41
102,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.49,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
103,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,285.47,38.42,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.71,-0.71,0.28,0.99
104,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,28.6,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.72,-0.72,3.45,4.18
105,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,51.44,0.51,94.55,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.34,0.34,2.13,1.79
106,Green synthesis using Pelargonium sidoides,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.29,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.74,1.74,6.11,4.38
107,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.65,0.91,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.14,0.14,4.62,4.48
108,Green synthesis using Murraya koenigii,lab,MIC,water,none,none,spheroidal,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.02,-0.02,3.46,3.47
109,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,29.85,309.31,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.65,0.65,1.83,1.18
110,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
111,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,63.8,0.64,142.75,2.84,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,2.74,2.46
112,Chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,2.43,2.61
113,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,148.29,178.75,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.23,-0.23,3.48,3.71
114,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.76,6.22,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.04,0.04,2.51,2.47
115,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.61,0.97,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
116,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.15,1.29,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.52,-0.52,3.29,3.81
117,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,13.06,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.15,-0.15,3.34,3.49
118,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,115.33,29.53,222.58,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.71,0.71,1.89,1.18
119,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,30.16,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.71,-0.71,0.28,0.99
120,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,31.18,7.43,48.99,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.28,-0.28,1.52,1.8
121,Green synthesis using Medicago sativa,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,6.63,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.1,-0.1,3.57,3.68
122,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,10.89,0.11,22.97,24.48,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.33,-0.33,1.21,1.54
123,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,313.25,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.93,-0.93,0.27,1.2
124,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,29.36,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.73,-0.73,3.45,4.18
125,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
126,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.35,1.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
127,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.52,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
128,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,13.42,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.15,-0.15,3.34,3.49
129,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,28.2,27.92,28.49,2.48,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.55,0.55,2.12,1.58
130,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.36,1.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
131,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.08,1.34,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.52,-0.52,3.29,3.81
132,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,48.39,23.17,68.14,46.62,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.32,-0.32,2.01,2.34
133,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,117.05,197.3,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.57,-0.57,1.35,1.92
134,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,26.85,0.27,60.08,22.12,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.1,-1.1,1.86,2.96
135,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.05,0.05,2.37,2.32
136,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.56,1.1,29.76,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.73,-0.73,3.45,4.18
137,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.34,1.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
138,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,72.47,17.86,124.79,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.7,0.7,4.86,4.16
139,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.48,1.06,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
140,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,109.77,101.35,116.08,23.62,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.25,-0.25,3.64,3.89
141,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
142,Chemical synthesis using halloysite nanotubes,lab,MIC,ethanol,halloysite,none,tubular,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.58,1.08,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.57,-0.57,6.92,7.49
143,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.62,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.52,-0.52,3.29,3.81
144,Chemical_synthesis using silver nitrate and zinc nitrate,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,156.35,1.56,272.44,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.13,0.13,0.97,0.84
145,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,150.89,171.92,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,2.53,1.53
146,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.44,1.1,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
147,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,285.04,41.56,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.59,-0.59,2.52,3.11
148,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,116.66,23.25,210.17,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.61,0.61,1.9,1.28
149,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
150,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,28.89,5.98,54.4,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.99,-0.99,0.97,1.97
151,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
152,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,55.91,0.56,101.65,6.26,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.33,0.33,1.29,0.97
153,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.48,0.43,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
154,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.13,1.58,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
155,Chemical synthesis usnig dimethyl-octadecyl-ammonium chloride,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.25,1.21,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.32,-0.32,1.98,2.3
156,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.52,-0.52,3.29,3.82
157,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.01,-1.01,4.21,5.22
158,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
159,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.78,0.82,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.14,0.14,4.62,4.48
160,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,16.01,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.14,-0.14,3.35,3.49
161,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.15,1.34,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
162,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,155.39,1.55,347.69,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.54
163,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,77.68,0.78,138.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.39,0.39,1.31,0.92
164,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 50 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,mixed,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,27.24,0.27,50.79,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.45,-0.45,4.35,4.81
165,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.53,1.11,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.16,0.16,2.33,2.17
166,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,42.28,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
167,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,122.78,1.23,247.69,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.45,0.45,0.99,0.54
168,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,6.02,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.24,-0.24,3.29,3.53
