,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_
93,93,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091864061678393
94,94,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2823823856765264
95,95,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.840549633397487
96,96,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0541237336955462
97,97,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091864061678393
98,98,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2823823856765264
99,99,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.840549633397487
100,100,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091864061678393
101,101,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3862943611198906
102,102,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.840549633397487
103,103,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
104,104,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.840549633397487
105,105,25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,4.158883083359672
106,106,40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.772588722239781
107,107,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (blood, urine)",1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3862943611198906
108,108,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
109,109,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453
110,110,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453
111,111,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
112,112,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6931471805599453
113,113,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.6931471805599453
114,114,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453
115,115,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),2.0,18.5,MIC,48.07498601007275,1139.4714854111403,water (demineralized ),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,116,12.0,green_synthesis,8.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
117,117,12.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,20.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
118,118,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,5.521460917862246
119,119,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,5.521460917862246
120,120,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8283137373023015
121,121,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.214608098422191
122,122,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
123,123,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.214608098422191
124,124,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.127134385045092
125,125,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.127134385045092
126,126,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8283137373023015
127,127,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
128,128,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.214608098422191
129,129,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
130,130,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
131,131,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
132,132,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
133,133,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
134,134,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
135,135,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,8.294049640102028
136,136,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
137,137,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
138,138,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
139,139,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
140,140,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
141,141,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
142,142,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
143,143,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
144,144,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
145,145,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
146,146,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
147,147,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,24.0,lungs,4.688846486529344,101.961,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,7.600902459542082
148,148,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.852030263919617
149,149,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
150,150,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
151,151,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
152,152,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
153,153,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.852030263919617
154,154,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.079441541679836
155,155,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.158883083359672
156,156,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
157,157,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
158,158,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
159,159,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
160,160,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.158883083359672
161,161,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3862943611198906
162,162,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.852030263919617
163,163,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.079441541679836
164,164,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.158883083359672
165,165,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617
166,166,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1394342831883648
167,167,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,medical surfaces,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1394342831883648
168,168,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8325814637483104
169,169,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325814637483104
170,170,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325814637483104
171,171,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,14.0,MIC,27.0,48.0,water (double distilled),24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,2.525728644308256
172,172,10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0986122886681098
173,173,10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3862943611198906
174,174,10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6094379124341005
175,175,10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3862943611198906
176,176,10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
177,177,60.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),60.0,60.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3862943611198906
